year,month,day,hour,min,sec,BX,BY,BZ
1972,5,27,0,0,40.32199,9.28,1.31,-4.46
1972,5,27,0,0,40.62386,9.28,1.31,-4.46
1972,5,27,0,0,40.92573,9.28,1.31,-4.46
1972,5,27,0,0,41.2276,9.28,1.31,-4.46
1972,5,27,0,0,41.52948,9.28,1.31,-4.46
1972,5,27,0,0,41.83135,9.28,1.31,-4.46
1972,5,27,0,0,42.13322,9.28,1.31,-4.46
1972,5,27,0,0,42.43509,9.28,1.31,-4.46
1972,5,27,0,0,42.73696,9.28,1.31,-4.46
1972,5,27,0,0,43.03883,9.28,1.31,-4.46
1972,5,27,0,0,43.3407,9.28,1.31,-4.46
1972,5,27,0,0,43.64258,9.28,1.31,-4.46
1972,5,27,0,0,43.94445,9.28,1.31,-4.46
1972,5,27,0,0,44.24632,9.28,1.31,-4.46
1972,5,27,0,0,44.54819,9.28,1.31,-4.46
1972,5,27,0,0,44.85006,9.28,1.31,-4.46
1972,5,27,0,0,45.15193,9.28,1.31,-4.46
1972,5,27,0,0,45.4538,9.28,1.31,-4.46
1972,5,27,0,0,45.75568,9.28,1.31,-4.46
1972,5,27,0,0,46.05755,9.28,1.31,-4.46
1972,5,27,0,0,46.35942,9.28,1.31,-4.46
1972,5,27,0,0,46.66129,9.28,1.31,-4.46
1972,5,27,0,0,46.96316,9.28,1.31,-4.46
1972,5,27,0,0,47.26503,9.06,1.48,-4.17
1972,5,27,0,0,47.5669,9.06,1.48,-4.17
1972,5,27,0,0,47.86877,9.06,1.48,-4.17
1972,5,27,0,0,48.17065,9.06,1.48,-4.17
1972,5,27,0,0,48.47252,9.06,1.48,-4.17
1972,5,27,0,0,48.77439,9.28,1.31,-4.46
1972,5,27,0,0,49.07626,9.06,1.48,-4.17
1972,5,27,0,0,49.37813,9.06,1.48,-4.17
1972,5,27,0,0,49.68,9.06,1.48,-4.17
1972,5,27,0,0,49.98187,9.06,1.48,-4.17
1972,5,27,0,0,50.28375,9.06,1.48,-4.17
1972,5,27,0,0,50.58562,9.28,1.31,-4.46
1972,5,27,0,0,50.88749,8.83,1.65,-4.45
1972,5,27,0,0,51.18936,9.28,1.31,-4.46
1972,5,27,0,0,51.49123,8.83,1.65,-4.45
1972,5,27,0,0,51.7931,9.05,1.49,-4.74
1972,5,27,0,0,52.09497,9.05,1.49,-4.74
1972,5,27,0,0,52.39685,9.28,1.31,-4.46
1972,5,27,0,0,52.69872,9.05,1.49,-4.74
1972,5,27,0,0,53.00059,9.28,1.31,-4.46
1972,5,27,0,0,53.30246,9.05,1.49,-4.74
1972,5,27,0,0,53.60433,9.28,1.31,-4.46
1972,5,27,0,0,53.9062,9.05,1.49,-4.74
1972,5,27,0,0,54.20807,9.28,1.31,-4.46
1972,5,27,0,0,54.50995,9.05,1.49,-4.74
1972,5,27,0,0,54.81182,9.29,1.82,-4.74
1972,5,27,0,0,55.11369,9.06,1.98,-4.45
1972,5,27,0,0,55.41556,9.51,1.64,-4.46
1972,5,27,0,0,55.71743,9.05,1.49,-4.74
1972,5,27,0,0,56.0193,9.05,1.49,-4.74
1972,5,27,0,0,56.32117,9.05,1.49,-4.74
1972,5,27,0,0,56.62305,9.05,1.49,-4.74
1972,5,27,0,0,56.92492,9.05,1.49,-4.74
1972,5,27,0,0,57.22679,9.28,1.31,-4.46
1972,5,27,0,0,57.52866,9.05,1.49,-4.74
1972,5,27,0,0,57.83053,9.28,1.31,-4.46
1972,5,27,0,0,58.1324,9.05,1.49,-4.74
1972,5,27,0,0,58.43427,9.05,1.49,-4.74
1972,5,27,0,0,58.73615,9.27,1.32,-5.03
1972,5,27,0,0,59.03802,9.05,1.49,-4.74
1972,5,27,0,0,59.33989,9.05,1.49,-4.74
1972,5,27,0,0,59.64176,9.05,1.49,-4.74
1972,5,27,0,0,59.94363,9.05,1.49,-4.74
1972,5,27,0,1,0.2455,9.05,1.49,-4.74
1972,5,27,0,1,0.54737,9.05,1.49,-4.74
1972,5,27,0,1,0.84925,9.05,1.49,-4.74
1972,5,27,0,1,1.15112,9.05,1.49,-4.74
1972,5,27,0,1,1.45299,9.05,1.49,-4.74
1972,5,27,0,1,1.75486,9.05,1.49,-4.74
1972,5,27,0,1,2.05673,9.27,1.32,-5.03
1972,5,27,0,1,2.3586,9.27,1.32,-5.03
1972,5,27,0,1,2.66047,9.27,1.32,-5.03
1972,5,27,0,1,2.96235,9.05,1.49,-4.74
1972,5,27,0,1,3.26422,9.05,1.49,-4.74
1972,5,27,0,1,3.56609,9.05,1.49,-4.74
1972,5,27,0,1,3.86796,9.27,1.32,-5.03
1972,5,27,0,1,4.16983,9.05,1.49,-4.74
1972,5,27,0,1,4.4717,9.29,1.82,-4.74
1972,5,27,0,1,4.77357,9.05,1.49,-4.74
1972,5,27,0,1,5.07544,9.29,1.82,-4.74
1972,5,27,0,1,5.37732,9.27,1.32,-5.03
1972,5,27,0,1,5.67919,9.05,1.49,-4.74
1972,5,27,0,1,5.98106,9.05,1.49,-4.74
1972,5,27,0,1,6.28293,9.28,1.31,-4.46
1972,5,27,0,1,6.5848,9.05,1.49,-4.74
1972,5,27,0,1,6.88667,9.05,1.49,-4.74
1972,5,27,0,1,7.18854,8.83,1.65,-4.45
1972,5,27,0,1,7.49042,9.51,1.64,-4.46
1972,5,27,0,1,7.79229,9.06,1.48,-4.17
1972,5,27,0,1,8.09416,8.83,1.65,-4.45
1972,5,27,0,1,8.39603,9.29,1.82,-4.74
1972,5,27,0,1,8.6979,9.29,1.82,-4.74
1972,5,27,0,1,8.99977,9.05,1.49,-4.74
1972,5,27,0,1,9.30164,9.29,1.82,-4.74
1972,5,27,0,1,9.60352,9.05,1.49,-4.74
1972,5,27,0,1,9.90539,9.05,1.49,-4.74
1972,5,27,0,1,10.20726,9.29,1.82,-4.74
1972,5,27,0,1,10.50913,9.05,1.49,-4.74
1972,5,27,0,1,10.811,9.05,1.49,-4.74
1972,5,27,0,1,11.11287,9.05,1.49,-4.74
1972,5,27,0,1,11.41474,9.05,1.49,-4.74
1972,5,27,0,1,11.71662,9.05,1.49,-4.74
1972,5,27,0,1,12.01849,9.05,1.49,-4.74
1972,5,27,0,1,12.32036,9.05,1.49,-4.74
1972,5,27,0,1,12.62223,9.05,1.49,-4.74
1972,5,27,0,1,12.9241,9.05,1.49,-4.74
1972,5,27,0,1,13.22597,9.05,1.49,-4.74
1972,5,27,0,1,13.52784,9.29,1.82,-4.74
1972,5,27,0,1,13.82972,9.06,1.98,-4.45
1972,5,27,0,1,14.13159,9.06,1.98,-4.45
1972,5,27,0,1,14.43346,9.29,1.81,-4.17
1972,5,27,0,1,14.73533,8.83,1.65,-4.45
1972,5,27,0,1,15.0372,8.83,1.65,-4.45
1972,5,27,0,1,15.33907,9.06,1.98,-4.45
1972,5,27,0,1,15.64094,8.83,1.65,-4.45
1972,5,27,0,1,15.94282,9.06,1.48,-4.17
1972,5,27,0,1,16.24469,9.06,1.98,-4.45
1972,5,27,0,1,16.54656,9.29,1.81,-4.17
1972,5,27,0,1,16.84843,9.06,1.98,-4.45
1972,5,27,0,1,17.1503,9.06,1.48,-4.17
1972,5,27,0,1,17.45217,9.06,1.48,-4.17
1972,5,27,0,1,17.75404,9.06,1.48,-4.17
1972,5,27,0,1,18.05591,8.83,1.65,-4.45
1972,5,27,0,1,18.35779,9.29,1.81,-4.17
1972,5,27,0,1,18.65966,9.06,1.48,-4.17
1972,5,27,0,1,18.96153,9.06,1.48,-4.17
1972,5,27,0,1,19.2634,9.06,1.48,-4.17
1972,5,27,0,1,19.56527,9.06,1.48,-4.17
1972,5,27,0,1,19.86714,8.83,1.65,-4.45
1972,5,27,0,1,20.16901,8.83,1.65,-4.45
1972,5,27,0,1,20.47089,9.06,1.48,-4.17
1972,5,27,0,1,20.77276,9.06,1.48,-4.17
1972,5,27,0,1,21.07463,9.06,1.48,-4.17
1972,5,27,0,1,21.3765,9.06,1.48,-4.17
1972,5,27,0,1,21.67837,8.83,1.65,-4.45
1972,5,27,0,1,21.98024,9.06,1.48,-4.17
1972,5,27,0,1,22.28211,9.06,1.48,-4.17
1972,5,27,0,1,22.58399,9.06,1.48,-4.17
1972,5,27,0,1,22.88586,8.83,1.65,-4.45
1972,5,27,0,1,23.18773,8.83,1.65,-4.45
1972,5,27,0,1,23.4896,8.83,1.65,-4.45
1972,5,27,0,1,23.79147,8.83,1.65,-4.45
1972,5,27,0,1,24.09334,9.06,1.48,-4.17
1972,5,27,0,1,24.39521,9.06,1.48,-4.17
1972,5,27,0,1,24.69709,8.84,1.64,-3.88
1972,5,27,0,1,24.99896,9.06,1.48,-4.17
1972,5,27,0,1,25.30083,9.06,1.48,-4.17
1972,5,27,0,1,25.602,9.06,1.48,-4.17
1972,5,27,0,1,25.90387,9.06,1.48,-4.17
1972,5,27,0,1,26.20574,9.06,1.48,-4.17
1972,5,27,0,1,26.50761,8.83,1.65,-4.45
1972,5,27,0,1,26.80949,9.06,1.48,-4.17
1972,5,27,0,1,27.11136,9.06,1.48,-4.17
1972,5,27,0,1,27.41323,9.06,1.48,-4.17
1972,5,27,0,1,27.7151,8.83,1.65,-4.45
1972,5,27,0,1,28.01697,8.83,1.65,-4.45
1972,5,27,0,1,28.31884,8.83,1.65,-4.45
1972,5,27,0,1,28.62071,9.06,1.48,-4.17
1972,5,27,0,1,28.92259,8.83,1.65,-4.45
1972,5,27,0,1,29.22446,9.06,1.48,-4.17
1972,5,27,0,1,29.52633,9.06,1.48,-4.17
1972,5,27,0,1,29.8282,9.06,1.48,-4.17
1972,5,27,0,1,30.13007,8.61,1.82,-4.16
1972,5,27,0,1,30.43194,9.06,1.48,-4.17
1972,5,27,0,1,30.73381,9.06,1.48,-4.17
1972,5,27,0,1,31.03569,8.61,1.82,-4.16
1972,5,27,0,1,31.33756,8.83,1.65,-4.45
1972,5,27,0,1,31.63943,9.07,1.98,-3.88
1972,5,27,0,1,31.9413,9.07,1.98,-3.88
1972,5,27,0,1,32.24317,9.29,1.81,-4.17
1972,5,27,0,1,32.54504,8.84,1.64,-3.88
1972,5,27,0,1,32.84691,9.06,1.48,-4.17
1972,5,27,0,1,33.14878,9.06,1.98,-4.45
1972,5,27,0,1,33.45066,9.29,1.81,-4.17
1972,5,27,0,1,33.75253,8.84,2.15,-4.16
1972,5,27,0,1,34.0544,8.84,2.15,-4.16
1972,5,27,0,1,34.35627,8.84,2.15,-4.16
1972,5,27,0,1,34.65814,9.07,1.98,-3.88
1972,5,27,0,1,34.96001,9.07,1.98,-3.88
1972,5,27,0,1,35.26188,9.29,1.81,-4.17
1972,5,27,0,1,35.56376,8.84,1.64,-3.88
1972,5,27,0,1,35.86563,9.07,1.98,-3.88
1972,5,27,0,1,36.1675,9.07,1.98,-3.88
1972,5,27,0,1,36.46937,8.84,1.64,-3.88
1972,5,27,0,1,36.77124,8.84,1.64,-3.88
1972,5,27,0,1,37.07311,9.07,1.98,-3.88
1972,5,27,0,1,37.37498,8.84,1.64,-3.88
1972,5,27,0,1,37.67686,8.84,1.64,-3.88
1972,5,27,0,1,37.97873,8.84,1.64,-3.88
1972,5,27,0,1,38.2806,9.07,1.98,-3.88
1972,5,27,0,1,38.58247,9.06,1.48,-4.17
1972,5,27,0,1,38.88434,9.06,1.48,-4.17
1972,5,27,0,1,39.18621,9.06,1.48,-4.17
1972,5,27,0,1,39.48808,8.83,1.65,-4.45
1972,5,27,0,1,39.78996,9.06,1.48,-4.17
1972,5,27,0,1,40.09183,8.83,1.65,-4.45
1972,5,27,0,1,40.3937,8.83,1.65,-4.45
1972,5,27,0,1,40.69557,8.83,1.65,-4.45
1972,5,27,0,1,40.99744,8.83,1.65,-4.45
1972,5,27,0,1,41.29931,8.83,1.65,-4.45
1972,5,27,0,1,41.60118,9.06,1.48,-4.17
1972,5,27,0,1,41.90306,9.06,1.48,-4.17
1972,5,27,0,1,42.20493,9.06,1.48,-4.17
1972,5,27,0,1,42.5068,9.06,1.48,-4.17
1972,5,27,0,1,42.80867,9.06,1.48,-4.17
1972,5,27,0,1,43.11054,9.28,1.31,-4.46
1972,5,27,0,1,43.41241,9.06,1.48,-4.17
1972,5,27,0,1,43.71428,9.28,1.31,-4.46
1972,5,27,0,1,44.01616,9.28,1.31,-4.46
1972,5,27,0,1,44.31803,9.28,1.31,-4.46
1972,5,27,0,1,44.6199,9.28,1.31,-4.46
1972,5,27,0,1,44.92177,9.06,1.48,-4.17
1972,5,27,0,1,45.22364,9.28,1.31,-4.46
1972,5,27,0,1,45.52551,9.28,1.31,-4.46
1972,5,27,0,1,45.82738,9.28,1.31,-4.46
1972,5,27,0,1,46.12926,9.06,1.48,-4.17
1972,5,27,0,1,46.43113,9.06,1.48,-4.17
1972,5,27,0,1,46.733,9.06,1.48,-4.17
1972,5,27,0,1,47.03487,9.06,1.48,-4.17
1972,5,27,0,1,47.33674,9.06,1.48,-4.17
1972,5,27,0,1,47.63861,9.06,1.48,-4.17
1972,5,27,0,1,47.94048,9.06,1.48,-4.17
1972,5,27,0,1,48.24236,9.05,0.98,-4.46
1972,5,27,0,1,48.54423,9.05,0.98,-4.46
1972,5,27,0,1,48.8461,9.28,1.31,-4.46
1972,5,27,0,1,49.14797,8.83,1.14,-4.17
1972,5,27,0,1,49.44984,9.05,0.98,-4.46
1972,5,27,0,1,49.75171,9.28,1.31,-4.46
1972,5,27,0,1,50.05358,9.06,1.48,-4.17
1972,5,27,0,1,50.35545,9.28,1.31,-4.46
1972,5,27,0,1,50.65733,9.05,0.98,-4.46
1972,5,27,0,1,50.9592,9.06,1.48,-4.17
1972,5,27,0,1,51.26107,9.06,1.48,-4.17
1972,5,27,0,1,51.56294,9.5,1.14,-4.17
1972,5,27,0,1,51.86481,9.27,0.8,-4.17
1972,5,27,0,1,52.16668,9.05,0.98,-4.46
1972,5,27,0,1,52.46855,9.05,0.98,-4.46
1972,5,27,0,1,52.77043,9.05,0.98,-4.46
1972,5,27,0,1,53.0723,9.05,0.98,-4.46
1972,5,27,0,1,53.37417,9.28,1.31,-4.46
1972,5,27,0,1,53.67604,9.05,0.98,-4.46
1972,5,27,0,1,53.97791,9.28,1.31,-4.46
1972,5,27,0,1,54.27978,8.83,1.14,-4.17
1972,5,27,0,1,54.58165,8.83,1.14,-4.17
1972,5,27,0,1,54.88353,9.06,1.48,-4.17
1972,5,27,0,1,55.1854,9.06,1.48,-4.17
1972,5,27,0,1,55.48727,9.06,1.48,-4.17
1972,5,27,0,1,55.78914,9.06,1.48,-4.17
1972,5,27,0,1,56.09101,9.28,1.3,-3.88
1972,5,27,0,1,56.39288,9.06,1.48,-4.17
1972,5,27,0,1,56.69475,8.83,1.14,-4.17
1972,5,27,0,1,56.99663,9.06,1.48,-4.17
1972,5,27,0,1,57.2985,9.06,1.48,-4.17
1972,5,27,0,1,57.60037,9.06,1.48,-4.17
1972,5,27,0,1,57.90224,9.06,1.48,-4.17
1972,5,27,0,1,58.20411,9.06,1.48,-4.17
1972,5,27,0,1,58.50598,9.06,1.48,-4.17
1972,5,27,0,1,58.80785,9.06,1.48,-4.17
1972,5,27,0,1,59.10973,9.06,1.48,-4.17
1972,5,27,0,1,59.4116,9.06,1.48,-4.17
1972,5,27,0,1,59.71347,9.06,1.48,-4.17
1972,5,27,0,2,0.01534,9.06,1.48,-4.17
1972,5,27,0,2,0.31721,9.06,1.48,-4.17
1972,5,27,0,2,0.61908,9.06,1.48,-4.17
1972,5,27,0,2,0.92095,9.06,1.48,-4.17
1972,5,27,0,2,1.22283,9.06,1.48,-4.17
1972,5,27,0,2,1.5247,9.06,1.48,-4.17
1972,5,27,0,2,1.82657,9.06,1.48,-4.17
1972,5,27,0,2,2.12844,9.06,1.48,-4.17
1972,5,27,0,2,2.43031,9.06,1.48,-4.17
1972,5,27,0,2,2.73218,9.06,1.48,-4.17
1972,5,27,0,2,3.03405,9.06,1.48,-4.17
1972,5,27,0,2,3.33593,9.06,1.48,-4.17
1972,5,27,0,2,3.6378,9.06,1.48,-4.17
1972,5,27,0,2,3.93967,9.06,1.48,-4.17
1972,5,27,0,2,4.24154,9.06,1.48,-4.17
1972,5,27,0,2,4.54341,9.06,1.48,-4.17
1972,5,27,0,2,4.84528,9.06,1.48,-4.17
1972,5,27,0,2,5.14715,9.06,1.48,-4.17
1972,5,27,0,2,5.44902,9.06,1.48,-4.17
1972,5,27,0,2,5.7509,9.06,1.48,-4.17
1972,5,27,0,2,6.05277,9.06,1.48,-4.17
1972,5,27,0,2,6.35464,9.06,1.48,-4.17
1972,5,27,0,2,6.65651,9.06,1.48,-4.17
1972,5,27,0,2,6.95838,9.06,1.48,-4.17
1972,5,27,0,2,7.26025,9.06,1.48,-4.17
1972,5,27,0,2,7.56212,9.06,1.48,-4.17
1972,5,27,0,2,7.864,9.06,1.48,-4.17
1972,5,27,0,2,8.16587,9.06,1.48,-4.17
1972,5,27,0,2,8.46774,9.06,1.48,-4.17
1972,5,27,0,2,8.76961,9.06,1.48,-4.17
1972,5,27,0,2,9.07148,9.06,1.48,-4.17
1972,5,27,0,2,9.37335,9.06,1.48,-4.17
1972,5,27,0,2,9.67522,9.28,1.31,-4.46
1972,5,27,0,2,9.9771,9.28,1.31,-4.46
1972,5,27,0,2,10.27897,9.28,1.31,-4.46
1972,5,27,0,2,10.58084,9.28,1.31,-4.46
1972,5,27,0,2,10.88271,9.06,1.48,-4.17
1972,5,27,0,2,11.18458,9.06,1.48,-4.17
1972,5,27,0,2,11.48645,9.28,1.31,-4.46
1972,5,27,0,2,11.78832,9.06,1.48,-4.17
1972,5,27,0,2,12.0902,9.28,1.31,-4.46
1972,5,27,0,2,12.39207,9.28,1.31,-4.46
1972,5,27,0,2,12.69394,9.28,1.31,-4.46
1972,5,27,0,2,12.99581,9.28,1.31,-4.46
1972,5,27,0,2,13.29768,9.28,1.31,-4.46
1972,5,27,0,2,13.59955,9.06,1.48,-4.17
1972,5,27,0,2,13.90142,9.28,1.31,-4.46
1972,5,27,0,2,14.2033,9.28,1.31,-4.46
1972,5,27,0,2,14.50517,9.28,1.31,-4.46
1972,5,27,0,2,14.80704,9.06,1.48,-4.17
1972,5,27,0,2,15.10891,9.06,1.48,-4.17
1972,5,27,0,2,15.41078,9.28,1.31,-4.46
1972,5,27,0,2,15.71265,9.28,1.3,-3.88
1972,5,27,0,2,16.01452,9.06,1.48,-4.17
1972,5,27,0,2,16.3164,9.28,1.3,-3.88
1972,5,27,0,2,16.61827,9.5,1.14,-4.17
1972,5,27,0,2,16.92014,9.5,1.14,-4.17
1972,5,27,0,2,17.22201,9.28,1.3,-3.88
1972,5,27,0,2,17.52388,9.06,1.48,-4.17
1972,5,27,0,2,17.82575,9.28,1.31,-4.46
1972,5,27,0,2,18.12762,9.28,1.31,-4.46
1972,5,27,0,2,18.42949,9.06,1.48,-4.17
1972,5,27,0,2,18.73137,9.28,1.31,-4.46
1972,5,27,0,2,19.03324,9.28,1.31,-4.46
1972,5,27,0,2,19.33511,9.28,1.31,-4.46
1972,5,27,0,2,19.63698,9.28,1.31,-4.46
1972,5,27,0,2,19.93885,9.28,1.31,-4.46
1972,5,27,0,2,20.24072,9.28,1.31,-4.46
1972,5,27,0,2,20.54259,9.28,1.31,-4.46
1972,5,27,0,2,20.84447,9.06,1.48,-4.17
1972,5,27,0,2,21.14634,9.28,1.31,-4.46
1972,5,27,0,2,21.44821,9.06,1.48,-4.17
1972,5,27,0,2,21.75008,9.28,1.31,-4.46
1972,5,27,0,2,22.05195,9.06,1.48,-4.17
1972,5,27,0,2,22.35382,9.28,1.31,-4.46
1972,5,27,0,2,22.65569,9.28,1.31,-4.46
1972,5,27,0,2,22.95757,9.28,1.31,-4.46
1972,5,27,0,2,23.25944,9.28,1.31,-4.46
1972,5,27,0,2,23.56131,9.06,1.48,-4.17
1972,5,27,0,2,23.86318,9.05,0.98,-4.46
1972,5,27,0,2,24.16505,9.05,0.98,-4.46
1972,5,27,0,2,24.46692,9.06,1.48,-4.17
1972,5,27,0,2,24.76879,9.06,1.48,-4.17
1972,5,27,0,2,25.07067,9.28,1.31,-4.46
