year,month,day,hour,min,sec,BX,BY,BZ
1972,5,27,20,22,34.194,-193.34,-53.35,132.09
1972,5,27,20,22,34.49587,-193.34,-53.35,132.09
1972,5,27,20,22,34.79774,-193.34,-53.35,132.09
1972,5,27,20,22,35.09961,-193.34,-53.35,132.09
1972,5,27,20,22,35.40149,-193.55,-53.2,131.79
1972,5,27,20,22,35.70336,-193.55,-53.2,131.79
1972,5,27,20,22,36.00523,-194.01,-53.2,131.11
1972,5,27,20,22,36.3071,-194.01,-53.2,131.11
1972,5,27,20,22,36.60897,-194.01,-53.2,131.11
1972,5,27,20,22,36.91084,-194.01,-53.2,131.11
1972,5,27,20,22,37.21271,-194.01,-53.2,131.11
1972,5,27,20,22,37.51459,-194.01,-53.2,131.11
1972,5,27,20,22,37.81646,-194.01,-53.2,131.11
1972,5,27,20,22,38.11833,-194.01,-53.2,131.11
1972,5,27,20,22,38.4202,-194.22,-53.53,131.11
1972,5,27,20,22,38.72207,-194.22,-53.53,131.11
1972,5,27,20,22,39.02394,-194.22,-53.53,131.11
1972,5,27,20,22,39.32581,-194.22,-53.53,131.11
1972,5,27,20,22,39.62769,-194.01,-53.2,131.11
1972,5,27,20,22,39.92956,-194.01,-53.2,131.11
1972,5,27,20,22,40.23143,-194.01,-53.2,131.11
1972,5,27,20,22,40.5333,-194.01,-53.2,131.11
1972,5,27,20,22,40.83517,-193.55,-53.2,131.79
1972,5,27,20,22,41.13704,-193.55,-53.2,131.79
1972,5,27,20,22,41.43891,-193.55,-53.2,131.79
1972,5,27,20,22,41.74079,-193.55,-53.2,131.79
1972,5,27,20,22,42.04266,-193.55,-53.2,131.79
1972,5,27,20,22,42.34453,-193.55,-53.2,131.79
1972,5,27,20,22,42.6464,-193.55,-53.2,131.79
1972,5,27,20,22,42.94827,-193.55,-53.2,131.79
1972,5,27,20,22,43.25014,-193.55,-53.2,131.79
1972,5,27,20,22,43.55201,-193.34,-53.35,132.09
1972,5,27,20,22,43.85388,-193.34,-53.35,132.09
1972,5,27,20,22,44.15576,-193.34,-53.35,132.09
1972,5,27,20,22,44.45763,-193.34,-53.35,132.09
1972,5,27,20,22,44.7595,-193.34,-53.35,132.09
1972,5,27,20,22,45.06137,-193.34,-53.35,132.09
1972,5,27,20,22,45.36324,-193.34,-53.35,132.09
1972,5,27,20,22,45.66511,-193.34,-53.35,132.09
1972,5,27,20,22,45.96698,-193.55,-53.2,131.79
1972,5,27,20,22,46.26886,-193.55,-53.2,131.79
1972,5,27,20,22,46.57073,-193.55,-53.2,131.79
1972,5,27,20,22,46.8726,-193.55,-53.2,131.79
1972,5,27,20,22,47.17447,-193.55,-53.2,131.79
1972,5,27,20,22,47.47634,-193.55,-53.2,131.79
1972,5,27,20,22,47.77821,-193.55,-53.2,131.79
1972,5,27,20,22,48.08008,-193.55,-53.2,131.79
1972,5,27,20,22,48.38196,-193.55,-53.2,131.79
1972,5,27,20,22,48.68383,-193.55,-53.2,131.79
1972,5,27,20,22,48.9857,-193.55,-53.2,131.79
1972,5,27,20,22,49.28757,-193.55,-53.2,131.79
1972,5,27,20,22,49.58944,-193.34,-53.35,132.09
1972,5,27,20,22,49.89131,-193.34,-53.35,132.09
1972,5,27,20,22,50.19318,-193.34,-53.35,132.09
1972,5,27,20,22,50.49506,-193.8,-53.35,131.41
1972,5,27,20,22,50.79693,-193.8,-53.35,131.41
1972,5,27,20,22,51.0988,-193.8,-53.35,131.41
1972,5,27,20,22,51.40067,-193.8,-53.35,131.41
1972,5,27,20,22,51.70254,-193.8,-53.35,131.41
1972,5,27,20,22,52.00441,-193.8,-53.35,131.41
1972,5,27,20,22,52.30628,-193.8,-53.35,131.41
1972,5,27,20,22,52.60816,-193.8,-53.35,131.41
1972,5,27,20,22,52.91003,-193.8,-53.35,131.41
1972,5,27,20,22,53.2119,-193.8,-53.35,131.41
1972,5,27,20,22,53.51377,-193.8,-53.35,131.41
1972,5,27,20,22,53.81564,-193.8,-53.35,131.41
1972,5,27,20,22,54.11751,-193.8,-53.35,131.41
1972,5,27,20,22,54.41938,-193.8,-53.35,131.41
1972,5,27,20,22,54.72126,-194.01,-53.2,131.11
1972,5,27,20,22,55.02313,-194.01,-53.2,131.11
1972,5,27,20,22,55.325,-193.55,-53.2,131.79
1972,5,27,20,22,55.62687,-193.55,-53.2,131.79
1972,5,27,20,22,55.92874,-193.55,-53.2,131.79
1972,5,27,20,22,56.23061,-193.55,-53.2,131.79
1972,5,27,20,22,56.53248,-193.55,-53.2,131.79
1972,5,27,20,22,56.83435,-193.55,-53.2,131.79
1972,5,27,20,22,57.13623,-193.55,-53.2,131.79
1972,5,27,20,22,57.4381,-193.55,-53.2,131.79
1972,5,27,20,22,57.73997,-193.55,-53.2,131.79
1972,5,27,20,22,58.04184,-193.34,-53.35,132.09
1972,5,27,20,22,58.34371,-193.34,-53.35,132.09
1972,5,27,20,22,58.64558,-193.34,-53.35,132.09
1972,5,27,20,22,58.94745,-193.34,-53.35,132.09
1972,5,27,20,22,59.24933,-193.34,-53.35,132.09
1972,5,27,20,22,59.5512,-193.34,-53.35,132.09
1972,5,27,20,22,59.85307,-193.34,-53.35,132.09
1972,5,27,20,23,0.15494,-193.34,-53.35,132.09
1972,5,27,20,23,0.45681,-193.34,-53.35,132.09
1972,5,27,20,23,0.75868,-193.34,-53.35,132.09
1972,5,27,20,23,1.06055,-193.34,-53.35,132.09
1972,5,27,20,23,1.36243,-193.34,-53.35,132.09
1972,5,27,20,23,1.6643,-193.34,-53.35,132.09
1972,5,27,20,23,1.96617,-193.34,-53.35,132.09
1972,5,27,20,23,2.26804,-193.12,-53.02,132.09
1972,5,27,20,23,2.56991,-193.12,-53.02,132.09
1972,5,27,20,23,2.87178,-193.34,-53.35,132.09
1972,5,27,20,23,3.17365,-193.34,-53.35,132.09
1972,5,27,20,23,3.47553,-193.34,-53.35,132.09
1972,5,27,20,23,3.7774,-193.34,-53.35,132.09
1972,5,27,20,23,4.07927,-193.34,-53.35,132.09
1972,5,27,20,23,4.38114,-193.34,-53.35,132.09
1972,5,27,20,23,4.68301,-193.34,-53.35,132.09
1972,5,27,20,23,4.98488,-193.8,-53.35,131.41
1972,5,27,20,23,5.28675,-193.8,-53.35,131.41
1972,5,27,20,23,5.58863,-193.8,-53.35,131.41
1972,5,27,20,23,5.8905,-193.8,-53.35,131.41
1972,5,27,20,23,6.19237,-193.8,-53.35,131.41
1972,5,27,20,23,6.49424,-193.8,-53.35,131.41
1972,5,27,20,23,6.79611,-193.8,-53.35,131.41
1972,5,27,20,23,7.09798,-193.8,-53.35,131.41
1972,5,27,20,23,7.39985,-193.8,-53.35,131.41
1972,5,27,20,23,7.70173,-193.8,-53.35,131.41
1972,5,27,20,23,8.0036,-193.8,-53.35,131.41
1972,5,27,20,23,8.30547,-193.8,-53.35,131.41
1972,5,27,20,23,8.60734,-193.8,-53.35,131.41
1972,5,27,20,23,8.90921,-193.8,-53.35,131.41
1972,5,27,20,23,9.21108,-193.8,-53.35,131.41
1972,5,27,20,23,9.51295,-193.8,-53.35,131.41
1972,5,27,20,23,9.81483,-193.8,-53.35,131.41
1972,5,27,20,23,10.1167,-193.8,-53.35,131.41
1972,5,27,20,23,10.41857,-193.8,-53.35,131.41
1972,5,27,20,23,10.72044,-193.8,-53.35,131.41
1972,5,27,20,23,11.02231,-193.8,-53.35,131.41
1972,5,27,20,23,11.32418,-193.8,-53.35,131.41
1972,5,27,20,23,11.62605,-193.8,-53.35,131.41
1972,5,27,20,23,11.92792,-193.8,-53.35,131.41
1972,5,27,20,23,12.2298,-194.01,-53.2,131.11
1972,5,27,20,23,12.53167,-194.01,-53.2,131.11
1972,5,27,20,23,12.83354,-193.8,-53.35,131.41
1972,5,27,20,23,13.13541,-193.8,-53.35,131.41
1972,5,27,20,23,13.43728,-193.8,-53.35,131.41
1972,5,27,20,23,13.73915,-193.8,-53.35,131.41
1972,5,27,20,23,14.04102,-193.8,-53.35,131.41
1972,5,27,20,23,14.3429,-193.8,-53.35,131.41
1972,5,27,20,23,14.64477,-193.8,-53.35,131.41
1972,5,27,20,23,14.94664,-193.8,-53.35,131.41
1972,5,27,20,23,15.24851,-193.8,-53.35,131.41
1972,5,27,20,23,15.55038,-194.01,-53.2,131.11
1972,5,27,20,23,15.85225,-194.01,-53.2,131.11
1972,5,27,20,23,16.15412,-194.01,-53.2,131.11
1972,5,27,20,23,16.456,-194.01,-53.2,131.11
1972,5,27,20,23,16.75787,-194.01,-53.2,131.11
1972,5,27,20,23,17.05974,-194.01,-53.2,131.11
1972,5,27,20,23,17.36161,-194.01,-53.2,131.11
1972,5,27,20,23,17.66348,-194.01,-53.2,131.11
1972,5,27,20,23,17.96535,-194.01,-53.2,131.11
1972,5,27,20,23,18.26722,-194.01,-53.2,131.11
1972,5,27,20,23,18.5691,-193.8,-53.35,131.41
1972,5,27,20,23,18.87097,-193.8,-53.35,131.41
1972,5,27,20,23,19.17284,-193.8,-53.35,131.41
1972,5,27,20,23,19.47471,-193.34,-53.35,132.09
1972,5,27,20,23,19.77658,-193.34,-53.35,132.09
1972,5,27,20,23,20.07845,-193.34,-53.35,132.09
1972,5,27,20,23,20.38032,-193.34,-53.35,132.09
1972,5,27,20,23,20.6822,-193.34,-53.35,132.09
1972,5,27,20,23,20.98407,-193.34,-53.35,132.09
1972,5,27,20,23,21.28594,-193.34,-53.35,132.09
1972,5,27,20,23,21.58781,-193.34,-53.35,132.09
1972,5,27,20,23,21.88968,-193.34,-53.35,132.09
1972,5,27,20,23,22.19155,-193.34,-53.35,132.09
1972,5,27,20,23,22.49342,-193.34,-53.35,132.09
1972,5,27,20,23,22.7953,-193.34,-53.35,132.09
1972,5,27,20,23,23.09717,-193.34,-53.35,132.09
1972,5,27,20,23,23.39904,-193.34,-53.35,132.09
1972,5,27,20,23,23.70091,-193.34,-53.35,132.09
1972,5,27,20,23,24.00278,-193.34,-53.35,132.09
1972,5,27,20,23,24.30465,-193.34,-53.35,132.09
1972,5,27,20,23,24.60652,-193.34,-53.35,132.09
1972,5,27,20,23,24.9084,-193.34,-53.35,132.09
1972,5,27,20,23,25.21027,-193.34,-53.35,132.09
1972,5,27,20,23,25.51214,-193.34,-53.35,132.09
1972,5,27,20,23,25.81401,-193.34,-53.35,132.09
1972,5,27,20,23,26.11588,-193.34,-53.35,132.09
1972,5,27,20,23,26.41775,-193.34,-53.35,132.09
1972,5,27,20,23,26.71962,-193.34,-53.35,132.09
1972,5,27,20,23,27.0215,-193.34,-53.35,132.09
1972,5,27,20,23,27.32337,-193.34,-53.35,132.09
1972,5,27,20,23,27.62524,-193.34,-53.35,132.09
1972,5,27,20,23,27.92711,-193.34,-53.35,132.09
1972,5,27,20,23,28.22898,-193.55,-53.2,131.79
1972,5,27,20,23,28.53085,-193.55,-53.2,131.79
1972,5,27,20,23,28.83272,-193.55,-53.2,131.79
1972,5,27,20,23,29.13459,-193.55,-53.2,131.79
1972,5,27,20,23,29.43647,-193.55,-53.2,131.79
1972,5,27,20,23,29.73834,-193.55,-53.2,131.79
1972,5,27,20,23,30.04021,-193.55,-53.2,131.79
1972,5,27,20,23,30.34208,-193.55,-53.2,131.79
1972,5,27,20,23,30.64395,-193.55,-53.2,131.79
1972,5,27,20,23,30.94582,-193.55,-53.2,131.79
1972,5,27,20,23,31.24769,-193.55,-53.2,131.79
1972,5,27,20,23,31.54957,-193.34,-53.35,132.09
1972,5,27,20,23,31.85144,-193.34,-53.35,132.09
1972,5,27,20,23,32.15331,-193.34,-53.35,132.09
1972,5,27,20,23,32.45518,-193.34,-53.35,132.09
1972,5,27,20,23,32.75705,-193.34,-53.35,132.09
1972,5,27,20,23,33.05892,-193.34,-53.35,132.09
1972,5,27,20,23,33.36079,-193.34,-53.35,132.09
1972,5,27,20,23,33.66267,-193.34,-53.35,132.09
1972,5,27,20,23,33.96454,-193.34,-53.35,132.09
1972,5,27,20,23,34.26641,-193.34,-53.35,132.09
1972,5,27,20,23,34.56828,-193.34,-53.35,132.09
1972,5,27,20,23,34.87015,-193.34,-53.35,132.09
1972,5,27,20,23,35.17202,-193.34,-53.35,132.09
1972,5,27,20,23,35.47389,-193.34,-53.35,132.09
1972,5,27,20,23,35.77577,-193.34,-53.35,132.09
1972,5,27,20,23,36.07764,-193.34,-53.35,132.09
1972,5,27,20,23,36.37951,-193.34,-53.35,132.09
1972,5,27,20,23,36.68138,-193.34,-53.35,132.09
1972,5,27,20,23,36.98325,-193.34,-53.35,132.09
1972,5,27,20,23,37.28512,-193.34,-53.35,132.09
1972,5,27,20,23,37.58699,-193.34,-53.35,132.09
1972,5,27,20,23,37.88887,-193.34,-53.35,132.09
1972,5,27,20,23,38.19074,-193.34,-53.35,132.09
1972,5,27,20,23,38.49261,-193.34,-53.35,132.09
1972,5,27,20,23,38.79448,-193.34,-53.35,132.09
1972,5,27,20,23,39.09635,-193.34,-53.35,132.09
1972,5,27,20,23,39.39822,-193.34,-53.35,132.09
1972,5,27,20,23,39.70009,-193.34,-53.35,132.09
1972,5,27,20,23,40.00197,-193.34,-53.35,132.09
1972,5,27,20,23,40.30384,-193.34,-53.35,132.09
1972,5,27,20,23,40.60571,-193.34,-53.35,132.09
1972,5,27,20,23,40.90758,-193.34,-53.35,132.09
1972,5,27,20,23,41.20945,-193.34,-53.35,132.09
1972,5,27,20,23,41.51132,-193.34,-53.35,132.09
1972,5,27,20,23,41.81319,-193.34,-53.35,132.09
1972,5,27,20,23,42.11507,-193.34,-53.35,132.09
1972,5,27,20,23,42.41694,-193.34,-53.35,132.09
1972,5,27,20,23,42.71881,-193.34,-53.35,132.09
1972,5,27,20,23,43.02068,-193.34,-53.35,132.09
1972,5,27,20,23,43.32255,-193.34,-53.35,132.09
1972,5,27,20,23,43.62442,-193.34,-53.35,132.09
1972,5,27,20,23,43.92629,-193.34,-53.35,132.09
1972,5,27,20,23,44.22816,-193.34,-53.35,132.09
1972,5,27,20,23,44.53004,-193.34,-53.35,132.09
1972,5,27,20,23,44.83191,-193.34,-53.35,132.09
1972,5,27,20,23,45.13378,-193.34,-53.35,132.09
1972,5,27,20,23,45.43565,-193.34,-53.35,132.09
1972,5,27,20,23,45.73752,-193.34,-53.35,132.09
1972,5,27,20,23,46.03939,-193.34,-53.35,132.09
1972,5,27,20,23,46.34126,-193.34,-53.35,132.09
1972,5,27,20,23,46.64314,-193.34,-53.35,132.09
1972,5,27,20,23,46.94501,-193.34,-53.35,132.09
1972,5,27,20,23,47.24688,-193.34,-53.35,132.09
1972,5,27,20,23,47.54875,-193.34,-53.35,132.09
1972,5,27,20,23,47.85062,-193.55,-53.67,132.09
1972,5,27,20,23,48.15249,-193.55,-53.67,132.09
1972,5,27,20,23,48.45436,-193.55,-53.67,132.09
1972,5,27,20,23,48.75624,-193.55,-53.67,132.09
1972,5,27,20,23,49.05811,-193.55,-53.67,132.09
1972,5,27,20,23,49.35998,-193.55,-53.67,132.09
1972,5,27,20,23,49.66185,-193.34,-53.35,132.09
1972,5,27,20,23,49.96372,-193.34,-53.35,132.09
1972,5,27,20,23,50.26559,-193.34,-53.35,132.09
1972,5,27,20,23,50.56746,-193.34,-53.35,132.09
1972,5,27,20,23,50.86934,-193.34,-53.35,132.09
1972,5,27,20,23,51.17121,-193.34,-53.35,132.09
1972,5,27,20,23,51.47308,-193.34,-53.35,132.09
1972,5,27,20,23,51.77495,-193.34,-53.35,132.09
1972,5,27,20,23,52.07682,-193.34,-53.35,132.09
1972,5,27,20,23,52.37869,-193.34,-53.35,132.09
1972,5,27,20,23,52.68056,-193.34,-53.35,132.09
1972,5,27,20,23,52.98244,-193.34,-53.35,132.09
1972,5,27,20,23,53.28431,-193.8,-53.35,131.41
1972,5,27,20,23,53.58618,-193.8,-53.35,131.41
1972,5,27,20,23,53.88805,-193.8,-53.35,131.41
1972,5,27,20,23,54.18992,-193.8,-53.35,131.41
1972,5,27,20,23,54.49179,-193.8,-53.35,131.41
1972,5,27,20,23,54.79366,-193.8,-53.35,131.41
1972,5,27,20,23,55.09554,-193.8,-53.35,131.41
1972,5,27,20,23,55.39741,-193.8,-53.35,131.41
1972,5,27,20,23,55.69928,-193.8,-53.35,131.41
1972,5,27,20,23,56.00115,-193.8,-53.35,131.41
1972,5,27,20,23,56.30302,-193.8,-53.35,131.41
1972,5,27,20,23,56.60489,-193.8,-53.35,131.41
1972,5,27,20,23,56.90676,-193.8,-53.35,131.41
1972,5,27,20,23,57.20864,-193.8,-53.35,131.41
1972,5,27,20,23,57.51051,-193.8,-53.35,131.41
1972,5,27,20,23,57.81238,-193.8,-53.35,131.41
1972,5,27,20,23,58.11425,-193.34,-53.35,132.09
1972,5,27,20,23,58.41612,-193.34,-53.35,132.09
1972,5,27,20,23,58.71799,-193.34,-53.35,132.09
1972,5,27,20,23,59.01986,-193.34,-53.35,132.09
1972,5,27,20,23,59.32173,-193.34,-53.35,132.09
1972,5,27,20,23,59.62361,-193.34,-53.35,132.09
1972,5,27,20,23,59.92548,-193.34,-53.35,132.09
1972,5,27,20,24,0.22735,-193.34,-53.35,132.09
1972,5,27,20,24,0.52922,-193.34,-53.35,132.09
1972,5,27,20,24,0.83109,-193.34,-53.35,132.09
1972,5,27,20,24,1.13296,-193.34,-53.35,132.09
1972,5,27,20,24,1.43483,-193.34,-53.35,132.09
1972,5,27,20,24,1.73671,-193.34,-53.35,132.09
1972,5,27,20,24,2.03858,-193.34,-53.35,132.09
1972,5,27,20,24,2.34045,-193.34,-53.35,132.09
1972,5,27,20,24,2.64232,-193.34,-53.35,132.09
1972,5,27,20,24,2.94419,-193.55,-53.67,132.09
1972,5,27,20,24,3.24606,-193.55,-53.67,132.09
1972,5,27,20,24,3.54793,-193.34,-53.35,132.09
1972,5,27,20,24,3.84981,-193.34,-53.35,132.09
1972,5,27,20,24,4.15168,-193.34,-53.35,132.09
1972,5,27,20,24,4.45355,-193.34,-53.35,132.09
1972,5,27,20,24,4.75542,-193.34,-53.35,132.09
1972,5,27,20,24,5.05729,-193.34,-53.35,132.09
1972,5,27,20,24,5.35916,-193.34,-53.35,132.09
1972,5,27,20,24,5.66103,-193.34,-53.35,132.09
1972,5,27,20,24,5.96291,-193.34,-53.35,132.09
1972,5,27,20,24,6.26478,-193.34,-53.35,132.09
1972,5,27,20,24,6.56665,-193.34,-53.35,132.09
1972,5,27,20,24,6.86852,-193.34,-53.35,132.09
1972,5,27,20,24,7.17039,-193.34,-53.35,132.09
1972,5,27,20,24,7.47226,-193.34,-53.35,132.09
1972,5,27,20,24,7.77413,-193.34,-53.35,132.09
1972,5,27,20,24,8.07601,-193.34,-53.35,132.09
1972,5,27,20,24,8.37788,-193.34,-53.35,132.09
1972,5,27,20,24,8.67975,-193.34,-53.35,132.09
1972,5,27,20,24,8.98162,-193.34,-53.35,132.09
1972,5,27,20,24,9.28349,-193.34,-53.35,132.09
1972,5,27,20,24,9.58536,-193.34,-53.35,132.09
1972,5,27,20,24,9.88723,-193.34,-53.35,132.09
1972,5,27,20,24,10.18911,-193.34,-53.35,132.09
1972,5,27,20,24,10.49098,-193.34,-53.35,132.09
1972,5,27,20,24,10.79285,-193.34,-53.35,132.09
1972,5,27,20,24,11.09472,-193.34,-53.35,132.09
1972,5,27,20,24,11.39659,-193.34,-53.35,132.09
1972,5,27,20,24,11.69846,-193.34,-53.35,132.09
1972,5,27,20,24,12.00033,-193.34,-53.35,132.09
1972,5,27,20,24,12.3022,-193.34,-53.35,132.09
1972,5,27,20,24,12.60408,-193.34,-53.35,132.09
1972,5,27,20,24,12.90595,-193.34,-53.35,132.09
1972,5,27,20,24,13.20782,-193.34,-53.35,132.09
1972,5,27,20,24,13.50969,-193.34,-53.35,132.09
1972,5,27,20,24,13.81156,-193.34,-53.35,132.09
1972,5,27,20,24,14.11343,-193.34,-53.35,132.09
1972,5,27,20,24,14.4153,-193.34,-53.35,132.09
1972,5,27,20,24,14.71718,-193.34,-53.35,132.09
1972,5,27,20,24,15.01905,-193.34,-53.35,132.09
1972,5,27,20,24,15.32092,-193.34,-53.35,132.09
1972,5,27,20,24,15.62279,-193.34,-53.35,132.09
1972,5,27,20,24,15.92466,-193.34,-53.35,132.09
1972,5,27,20,24,16.22653,-193.34,-53.35,132.09
1972,5,27,20,24,16.5284,-193.34,-53.35,132.09
1972,5,27,20,24,16.83028,-193.34,-53.35,132.09
1972,5,27,20,24,17.13215,-193.34,-53.35,132.09
1972,5,27,20,24,17.43402,-193.34,-53.35,132.09
1972,5,27,20,24,17.73589,-193.34,-53.35,132.09
1972,5,27,20,24,18.03776,-193.34,-53.35,132.09
1972,5,27,20,24,18.33963,-193.34,-53.35,132.09
1972,5,27,20,24,18.6415,-193.34,-53.35,132.09
1972,5,27,20,24,18.94338,-193.34,-53.35,132.09
1972,5,27,20,24,19.24525,-193.34,-53.35,132.09
1972,5,27,20,24,19.54712,-193.34,-53.35,132.09
1972,5,27,20,24,19.84899,-193.34,-53.35,132.09
1972,5,27,20,24,20.15086,-193.34,-53.35,132.09
1972,5,27,20,24,20.45273,-193.34,-53.35,132.09
1972,5,27,20,24,20.7546,-193.34,-53.35,132.09
1972,5,27,20,24,21.05648,-193.34,-53.35,132.09
1972,5,27,20,24,21.35835,-193.55,-53.2,131.79
1972,5,27,20,24,21.66022,-193.55,-53.2,131.79
1972,5,27,20,24,21.96209,-193.55,-53.2,131.79
1972,5,27,20,24,22.26396,-193.55,-53.2,131.79
1972,5,27,20,24,22.56583,-193.55,-53.2,131.79
1972,5,27,20,24,22.8677,-193.55,-53.2,131.79
1972,5,27,20,24,23.16958,-193.34,-53.35,132.09
1972,5,27,20,24,23.47145,-193.34,-53.35,132.09
1972,5,27,20,24,23.77332,-193.34,-53.35,132.09
1972,5,27,20,24,24.07519,-193.34,-53.35,132.09
1972,5,27,20,24,24.37706,-193.34,-53.35,132.09
1972,5,27,20,24,24.67893,-193.34,-53.35,132.09
1972,5,27,20,24,24.9808,-193.34,-53.35,132.09
1972,5,27,20,24,25.28268,-193.34,-53.35,132.09
1972,5,27,20,24,25.58455,-193.34,-53.35,132.09
1972,5,27,20,24,25.88642,-193.34,-53.35,132.09
1972,5,27,20,24,26.18829,-193.34,-53.35,132.09
1972,5,27,20,24,26.49016,-193.34,-53.35,132.09
1972,5,27,20,24,26.79203,-193.34,-53.35,132.09
1972,5,27,20,24,27.0939,-193.34,-53.35,132.09
1972,5,27,20,24,27.39577,-193.34,-53.35,132.09
1972,5,27,20,24,27.69765,-193.34,-53.35,132.09
1972,5,27,20,24,27.99952,-193.34,-53.35,132.09
1972,5,27,20,24,28.30139,-193.34,-53.35,132.09
1972,5,27,20,24,28.60326,-193.34,-53.35,132.09
1972,5,27,20,24,28.90513,-193.34,-53.35,132.09
1972,5,27,20,24,29.207,-193.34,-53.35,132.09
1972,5,27,20,24,29.50887,-193.34,-53.35,132.09
1972,5,27,20,24,29.81075,-193.34,-53.35,132.09
1972,5,27,20,24,30.11262,-193.34,-53.35,132.09
1972,5,27,20,24,30.41449,-193.34,-53.35,132.09
1972,5,27,20,24,30.71636,-193.55,-53.2,131.79
1972,5,27,20,24,31.01823,-193.55,-53.2,131.79
1972,5,27,20,24,31.3201,-193.55,-53.2,131.79
1972,5,27,20,24,31.62197,-193.55,-53.2,131.79
1972,5,27,20,24,31.92385,-193.55,-53.2,131.79
1972,5,27,20,24,32.22572,-193.55,-53.2,131.79
1972,5,27,20,24,32.52759,-193.34,-53.35,132.09
1972,5,27,20,24,32.82946,-193.34,-53.35,132.09
1972,5,27,20,24,33.13133,-193.34,-53.35,132.09
1972,5,27,20,24,33.4332,-193.34,-53.35,132.09
1972,5,27,20,24,33.73507,-193.34,-53.35,132.09
1972,5,27,20,24,34.03695,-193.34,-53.35,132.09
1972,5,27,20,24,34.33882,-193.34,-53.35,132.09
1972,5,27,20,24,34.64069,-193.55,-53.2,131.79
1972,5,27,20,24,34.94256,-193.55,-53.2,131.79
1972,5,27,20,24,35.24443,-193.55,-53.2,131.79
1972,5,27,20,24,35.5463,-193.55,-53.2,131.79
1972,5,27,20,24,35.84817,-193.55,-53.2,131.79
1972,5,27,20,24,36.15005,-193.55,-53.2,131.79
1972,5,27,20,24,36.45192,-193.34,-53.35,132.09
1972,5,27,20,24,36.75379,-193.34,-53.35,132.09
1972,5,27,20,24,37.05566,-193.34,-53.35,132.09
1972,5,27,20,24,37.35753,-193.34,-53.35,132.09
1972,5,27,20,24,37.6594,-193.34,-53.35,132.09
1972,5,27,20,24,37.96127,-193.34,-53.35,132.09
1972,5,27,20,24,38.26315,-193.34,-53.35,132.09
1972,5,27,20,24,38.56502,-193.34,-53.35,132.09
1972,5,27,20,24,38.86689,-193.34,-53.35,132.09
1972,5,27,20,24,39.16876,-193.34,-53.35,132.09
1972,5,27,20,24,39.47063,-193.34,-53.35,132.09
1972,5,27,20,24,39.7725,-193.55,-53.2,131.79
1972,5,27,20,24,40.07437,-193.55,-53.2,131.79
1972,5,27,20,24,40.37625,-193.55,-53.2,131.79
1972,5,27,20,24,40.67812,-193.55,-53.2,131.79
1972,5,27,20,24,40.97999,-193.55,-53.2,131.79
1972,5,27,20,24,41.28186,-193.55,-53.2,131.79
1972,5,27,20,24,41.58373,-193.55,-53.2,131.79
1972,5,27,20,24,41.8856,-193.55,-53.2,131.79
1972,5,27,20,24,42.18747,-193.55,-53.2,131.79
1972,5,27,20,24,42.48935,-193.34,-53.35,132.09
1972,5,27,20,24,42.79122,-193.34,-53.35,132.09
1972,5,27,20,24,43.09309,-193.34,-53.35,132.09
1972,5,27,20,24,43.39496,-193.34,-53.35,132.09
1972,5,27,20,24,43.69683,-193.34,-53.35,132.09
1972,5,27,20,24,43.9987,-193.34,-53.35,132.09
1972,5,27,20,24,44.30057,-193.34,-53.35,132.09
1972,5,27,20,24,44.60244,-193.34,-53.35,132.09
1972,5,27,20,24,44.90432,-193.34,-53.35,132.09
1972,5,27,20,24,45.20619,-193.34,-53.35,132.09
1972,5,27,20,24,45.50806,-193.34,-53.35,132.09
1972,5,27,20,24,45.80993,-193.34,-53.35,132.09
1972,5,27,20,24,46.1118,-193.34,-53.35,132.09
1972,5,27,20,24,46.41367,-193.8,-53.35,131.41
1972,5,27,20,24,46.71554,-194.01,-53.2,131.11
1972,5,27,20,24,47.01742,-194.01,-53.2,131.11
1972,5,27,20,24,47.31929,-194.01,-53.2,131.11
1972,5,27,20,24,47.62116,-194.01,-53.2,131.11
1972,5,27,20,24,47.92303,-193.8,-53.35,131.41
1972,5,27,20,24,48.2249,-193.8,-53.35,131.41
1972,5,27,20,24,48.52677,-193.8,-53.35,131.41
1972,5,27,20,24,48.82864,-194.01,-53.2,131.11
1972,5,27,20,24,49.13052,-194.01,-53.2,131.11
1972,5,27,20,24,49.43239,-194.01,-53.2,131.11
1972,5,27,20,24,49.73426,-194.01,-53.2,131.11
1972,5,27,20,24,50.03613,-194.01,-53.2,131.11
1972,5,27,20,24,50.338,-194.01,-53.2,131.11
1972,5,27,20,24,50.63987,-194.01,-53.2,131.11
1972,5,27,20,24,50.94174,-194.01,-53.2,131.11
1972,5,27,20,24,51.24362,-194.01,-53.2,131.11
1972,5,27,20,24,51.54549,-193.8,-53.35,131.41
1972,5,27,20,24,51.84736,-193.8,-53.35,131.41
1972,5,27,20,24,52.14923,-193.8,-53.35,131.41
1972,5,27,20,24,52.4511,-193.8,-53.35,131.41
1972,5,27,20,24,52.75297,-193.8,-53.35,131.41
1972,5,27,20,24,53.05484,-193.8,-53.35,131.41
1972,5,27,20,24,53.35672,-193.8,-53.35,131.41
1972,5,27,20,24,53.65859,-193.8,-53.35,131.41
1972,5,27,20,24,53.96046,-193.8,-53.35,131.41
1972,5,27,20,24,54.26233,-193.8,-53.35,131.41
1972,5,27,20,24,54.5642,-193.8,-53.35,131.41
