timestamp,Hx,Hy,Hz
1969-11-23 19:18:30,11.97,4.380000000000001,1.1900000000000013
1969-11-23 19:19:30,12.010000000000002,4.389999999999999,1.1500000000000021
1969-11-23 19:20:30,12.06,4.360000000000001,1.0800000000000018
1969-11-23 19:21:30,12.040000000000001,4.380000000000001,1.0399999999999991
1969-11-23 19:22:30,11.950000000000001,4.42,0.9400000000000013
1969-11-23 19:23:30,12.030000000000001,4.4399999999999995,0.9600000000000009
1969-11-23 19:24:30,12.14,4.49,0.8200000000000003
1969-11-23 19:25:30,12.260000000000002,4.5600000000000005,0.740000000000002
1969-11-23 19:26:30,12.33,4.5600000000000005,0.5899999999999999
1969-11-23 19:27:30,12.47,4.51,0.35999999999999943
1969-11-23 19:28:30,12.56,4.33,0.3200000000000003
1969-11-23 19:29:30,12.56,4.24,0.19000000000000128
