Period_hr,Freq_Hz,C_real_km,C_real_err_km,C_imag_km,C_imag_err_km,Coherence,AppRes_ohm_m,AppRes_err_ohm_m,Phase_deg,Phase_err_deg
3.1333333333333333,8.865248226950355e-05,1065.5127546632489,75.3442963368769,-551.4800526688974,0.0,0.953927843526957,1007.5729890946412,126.54906812987129,-27.364839188614724,-1.7184833934237678
1.5666666666666667,0.0001773049645390071,1353.509239244655,66.8137840730778,151.91969322640483,0.0,0.834861897164618,2596.9895015136926,254.7924037655789,6.4041515116491805,0.3141578271265601
0.6266666666666667,0.0004432624113475178,742.6848119965928,59.90169547162939,397.02713009332376,0.0,0.6323737012484363,2482.1399615031432,353.1080043943818,28.12822975429248,2.0007540327560838
0.5222222222222223,0.0005319148936170213,305.82894574128153,25.937776594483914,-24.22343928289384,0.0,0.7575530120932483,395.2802562278618,66.83920008430577,-4.528705897234707,-0.3828866668890182
0.39166666666666666,0.0007092198581560284,590.1427329939664,24.464175990713297,117.51951284631332,0.0,0.6114109848693583,2027.5627048660076,164.86673789246714,11.262404340943467,0.45788864138730007
0.34814814814814815,0.000797872340425532,467.71563305053485,8.75860234555651,-194.26734913757534,0.0,0.926877779230708,1615.8708447233362,55.889432315370144,-22.555728682377218,-0.3900766189433334
0.31333333333333335,0.0008865248226950355,477.8022405869402,14.494914994032708,-53.96570541676739,0.0,0.6657584696593749,1618.3860802564302,97.57241448741598,-6.444002681116133,-0.19425429699081995
0.2848484848484848,0.0009751773049645391,392.812812971385,38.20087802761709,327.6842075816274,0.0,0.6272486154133805,2014.8463535038109,300.9268689846094,39.83484325864097,2.974761484286258
0.18431372549019606,0.0015070921985815603,41.17005507359341,23.230852458572784,295.29093931927866,0.0,0.721408710288214,1057.7689780401956,164.8372392847579,82.06287219634864,6.394126497114001
0.1119047619047619,0.0024822695035460994,162.24086792077617,1.1322655236876142,3.0172318514095346,0.0,0.6499662454688828,516.0708916326928,7.201986340622809,1.0654203670516171,0.0074341946571057065
